graph,trial_number,trial_type,start,start_node,move,move_direction,cue,cue_node,operator,direction,probe1,probe2,target_node,target,lure,correct,lure_distance,experiment_condition,block,instruction_text,sub_block
graph_2,126,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Eubel,east,stim/clarinet_a.png,stim/pretzel_b.png,node_6,stim/clarinet_a.png,node_3,left,2.0,associative_learning,3,,3.0
graph_2,0,performance_feedback,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,associative_learning,3,,3.0
graph_2,127,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Shog,north,stim/flashlight_b.png,stim/pretzel_b.png,node_3,stim/pretzel_b.png,node_5,right,1.0,associative_learning,3,,4.0
graph_2,128,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Zoder,south,stim/hedge shears_b.png,stim/clarinet_a.png,node_6,stim/clarinet_a.png,node_4,right,2.0,associative_learning,3,,4.0
graph_2,129,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Shog,north,stim/pretzel_b.png,stim/sunflower_a.png,node_3,stim/pretzel_b.png,node_2,left,3.0,associative_learning,3,,4.0
graph_2,130,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Zoder,south,stim/clarinet_a.png,stim/pool table_b.png,node_6,stim/clarinet_a.png,node_1,left,2.0,associative_learning,3,,4.0
graph_2,131,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Tane,west,stim/flashlight_b.png,stim/sunflower_a.png,node_5,stim/flashlight_b.png,node_2,left,3.0,associative_learning,3,,4.0
graph_2,132,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Tane,west,stim/clarinet_a.png,stim/hedge shears_b.png,node_4,stim/hedge shears_b.png,node_6,right,1.0,associative_learning,3,,4.0
graph_2,133,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Eubel,east,stim/pretzel_b.png,stim/flashlight_b.png,node_5,stim/flashlight_b.png,node_3,right,1.0,associative_learning,3,,4.0
graph_2,134,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Eubel,east,stim/clarinet_a.png,stim/hedge shears_b.png,node_6,stim/clarinet_a.png,node_4,left,2.0,associative_learning,3,,4.0
graph_2,135,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Tane,west,stim/flashlight_b.png,stim/pool table_b.png,node_5,stim/flashlight_b.png,node_1,left,3.0,associative_learning,3,,4.0
graph_2,136,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Eubel,east,stim/sunflower_a.png,stim/clarinet_a.png,node_6,stim/clarinet_a.png,node_2,right,2.0,associative_learning,3,,4.0
graph_2,137,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Shog,north,stim/flashlight_b.png,stim/pretzel_b.png,node_3,stim/pretzel_b.png,node_5,right,1.0,associative_learning,3,,4.0
graph_2,138,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Tane,west,stim/sunflower_a.png,stim/flashlight_b.png,node_2,stim/sunflower_a.png,node_5,left,2.0,associative_learning,3,,4.0
graph_2,139,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Zoder,south,stim/flashlight_b.png,stim/clarinet_a.png,node_5,stim/flashlight_b.png,node_6,left,2.0,associative_learning,3,,4.0
graph_2,140,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Tane,west,stim/hedge shears_b.png,stim/clarinet_a.png,node_4,stim/hedge shears_b.png,node_6,left,2.0,associative_learning,3,,4.0
graph_2,141,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Shog,north,stim/flashlight_b.png,stim/pool table_b.png,node_1,stim/pool table_b.png,node_5,right,3.0,associative_learning,3,,4.0
graph_2,142,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Zoder,south,stim/hedge shears_b.png,stim/pretzel_b.png,node_4,stim/hedge shears_b.png,node_3,left,2.0,associative_learning,3,,4.0
graph_2,143,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Shog,north,stim/pretzel_b.png,stim/pool table_b.png,node_1,stim/pool table_b.png,node_3,right,2.0,associative_learning,3,,4.0
graph_2,144,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Zoder,south,stim/hedge shears_b.png,stim/sunflower_a.png,node_4,stim/hedge shears_b.png,node_2,left,1.0,associative_learning,3,,4.0
graph_2,145,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Eubel,east,stim/flashlight_b.png,stim/pool table_b.png,node_5,stim/flashlight_b.png,node_1,left,1.0,associative_learning,3,,4.0
graph_2,146,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Tane,west,stim/pool table_b.png,stim/hedge shears_b.png,node_4,stim/hedge shears_b.png,node_1,right,2.0,associative_learning,3,,4.0
graph_2,147,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Shog,north,stim/clarinet_a.png,stim/pool table_b.png,node_1,stim/pool table_b.png,node_6,right,2.0,associative_learning,3,,4.0
graph_2,148,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Zoder,south,stim/flashlight_b.png,stim/hedge shears_b.png,node_4,stim/hedge shears_b.png,node_5,right,2.0,associative_learning,3,,4.0
graph_2,149,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Eubel,east,stim/sunflower_a.png,stim/flashlight_b.png,node_5,stim/flashlight_b.png,node_2,right,1.0,associative_learning,3,,4.0
graph_2,150,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Eubel,east,stim/hedge shears_b.png,stim/clarinet_a.png,node_6,stim/clarinet_a.png,node_4,right,1.0,associative_learning,3,,4.0
graph_2,151,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Shog,north,stim/hedge shears_b.png,stim/pretzel_b.png,node_3,stim/pretzel_b.png,node_4,right,2.0,associative_learning,3,,4.0
graph_2,152,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Zoder,south,stim/clarinet_a.png,stim/pool table_b.png,node_6,stim/clarinet_a.png,node_1,left,2.0,associative_learning,3,,4.0
graph_2,153,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Tane,west,stim/pretzel_b.png,stim/flashlight_b.png,node_5,stim/flashlight_b.png,node_3,right,2.0,associative_learning,3,,4.0
graph_2,154,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Shog,north,stim/sunflower_a.png,stim/hedge shears_b.png,node_2,stim/sunflower_a.png,node_4,left,1.0,associative_learning,3,,4.0
graph_2,155,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Tane,west,stim/pool table_b.png,stim/flashlight_b.png,node_1,stim/pool table_b.png,node_5,left,1.0,associative_learning,3,,4.0
graph_2,156,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Eubel,east,stim/clarinet_a.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_6,right,3.0,associative_learning,3,,4.0
graph_2,157,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Eubel,east,stim/pretzel_b.png,stim/hedge shears_b.png,node_3,stim/pretzel_b.png,node_4,left,1.0,associative_learning,3,,4.0
graph_2,158,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Tane,west,stim/flashlight_b.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_5,right,2.0,associative_learning,3,,4.0
graph_2,159,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Tane,west,stim/pretzel_b.png,stim/pool table_b.png,node_1,stim/pool table_b.png,node_3,right,1.0,associative_learning,3,,4.0
graph_2,160,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Eubel,east,stim/clarinet_a.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_6,right,3.0,associative_learning,3,,4.0
graph_2,161,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Eubel,east,stim/pretzel_b.png,stim/pool table_b.png,node_3,stim/pretzel_b.png,node_1,left,1.0,associative_learning,3,,4.0
graph_2,162,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Tane,west,stim/sunflower_a.png,stim/hedge shears_b.png,node_2,stim/sunflower_a.png,node_4,left,2.0,associative_learning,3,,4.0
graph_2,163,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Tane,west,stim/pool table_b.png,stim/flashlight_b.png,node_1,stim/pool table_b.png,node_5,left,1.0,associative_learning,3,,4.0
graph_2,164,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Zoder,south,stim/hedge shears_b.png,stim/sunflower_a.png,node_4,stim/hedge shears_b.png,node_2,left,1.0,associative_learning,3,,4.0
graph_2,165,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Eubel,east,stim/flashlight_b.png,stim/sunflower_a.png,node_5,stim/flashlight_b.png,node_2,left,1.0,associative_learning,3,,4.0
graph_2,166,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Shog,north,stim/pool table_b.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_1,right,2.0,associative_learning,3,,4.0
graph_2,167,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Zoder,south,stim/pretzel_b.png,stim/flashlight_b.png,node_5,stim/flashlight_b.png,node_3,right,1.0,associative_learning,3,,4.0
graph_2,168,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Shog,north,stim/sunflower_a.png,stim/clarinet_a.png,node_2,stim/sunflower_a.png,node_6,left,1.0,associative_learning,3,,4.0
graph_2,0,performance_feedback,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,associative_learning,3,,4.0
graph_2,0,instruction,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,associative_learning,4,"In the next section, you will now answer questions that involve either one or two relationships.",1.0
graph_2,1,integration,stim/pretzel_b.png,node_3,Tane,west,stim/sunflower_a.png,node_2,Eubel,east,stim/pretzel_b.png,stim/flashlight_b.png,node_3,stim/pretzel_b.png,node_5,left,1.0,associative_learning,4,,1.0
graph_2,2,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Zoder,south,stim/clarinet_a.png,stim/pool table_b.png,node_6,stim/clarinet_a.png,node_1,left,2.0,associative_learning,4,,1.0
graph_2,3,integration,stim/clarinet_a.png,node_6,Shog,north,stim/pretzel_b.png,node_3,Tane,west,stim/hedge shears_b.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_4,right,3.0,associative_learning,4,,1.0
graph_2,4,integration,stim/sunflower_a.png,node_2,Eubel,east,stim/pretzel_b.png,node_3,Zoder,south,stim/clarinet_a.png,stim/sunflower_a.png,node_6,stim/clarinet_a.png,node_2,left,1.0,associative_learning,4,,1.0
graph_2,5,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Tane,west,stim/flashlight_b.png,stim/pretzel_b.png,node_5,stim/flashlight_b.png,node_3,left,1.0,associative_learning,4,,1.0
graph_2,6,integration,stim/flashlight_b.png,node_5,Eubel,east,stim/clarinet_a.png,node_6,Shog,north,stim/pretzel_b.png,stim/flashlight_b.png,node_3,stim/pretzel_b.png,node_5,left,3.0,associative_learning,4,,1.0
graph_2,7,integration,stim/pretzel_b.png,node_3,Zoder,south,stim/clarinet_a.png,node_6,Tane,west,stim/flashlight_b.png,stim/hedge shears_b.png,node_5,stim/flashlight_b.png,node_4,left,3.0,associative_learning,4,,1.0
graph_2,8,integration,stim/flashlight_b.png,node_5,Eubel,east,stim/clarinet_a.png,node_6,Tane,west,stim/pool table_b.png,stim/flashlight_b.png,node_5,stim/flashlight_b.png,node_1,right,3.0,associative_learning,4,,1.0
graph_2,9,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Shog,north,stim/clarinet_a.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_6,right,1.0,associative_learning,4,,1.0
graph_2,10,integration,stim/sunflower_a.png,node_2,Tane,west,stim/pool table_b.png,node_1,Eubel,east,stim/sunflower_a.png,stim/pretzel_b.png,node_2,stim/sunflower_a.png,node_3,left,2.0,associative_learning,4,,1.0
graph_2,11,integration,stim/sunflower_a.png,node_2,Zoder,south,stim/flashlight_b.png,node_5,Tane,west,stim/clarinet_a.png,stim/hedge shears_b.png,node_4,stim/hedge shears_b.png,node_6,right,1.0,associative_learning,4,,1.0
graph_2,12,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Shog,north,stim/pool table_b.png,stim/sunflower_a.png,node_1,stim/pool table_b.png,node_2,left,2.0,associative_learning,4,,1.0
graph_2,13,integration,stim/pool table_b.png,node_1,Zoder,south,stim/hedge shears_b.png,node_4,Shog,north,stim/clarinet_a.png,stim/pool table_b.png,node_1,stim/pool table_b.png,node_6,right,2.0,associative_learning,4,,1.0
graph_2,14,integration,stim/pool table_b.png,node_1,Eubel,east,stim/sunflower_a.png,node_2,Tane,west,stim/pretzel_b.png,stim/pool table_b.png,node_1,stim/pool table_b.png,node_3,right,1.0,associative_learning,4,,1.0
graph_2,15,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Eubel,east,stim/hedge shears_b.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_4,right,2.0,associative_learning,4,,1.0
graph_2,16,integration,stim/sunflower_a.png,node_2,Tane,west,stim/pool table_b.png,node_1,Zoder,south,stim/hedge shears_b.png,stim/sunflower_a.png,node_4,stim/hedge shears_b.png,node_2,left,1.0,associative_learning,4,,1.0
graph_2,17,integration,stim/hedge shears_b.png,node_4,Eubel,east,stim/flashlight_b.png,node_5,Eubel,east,stim/pool table_b.png,stim/clarinet_a.png,node_6,stim/clarinet_a.png,node_1,right,2.0,associative_learning,4,,1.0
graph_2,18,integration,stim/clarinet_a.png,node_6,Tane,west,stim/flashlight_b.png,node_5,Shog,north,stim/sunflower_a.png,stim/pretzel_b.png,node_2,stim/sunflower_a.png,node_3,left,2.0,associative_learning,4,,1.0
graph_2,19,integration,stim/sunflower_a.png,node_2,Zoder,south,stim/flashlight_b.png,node_5,Shog,north,stim/sunflower_a.png,stim/clarinet_a.png,node_2,stim/sunflower_a.png,node_6,left,2.0,associative_learning,4,,1.0
graph_2,20,integration,stim/sunflower_a.png,node_2,Eubel,east,stim/pretzel_b.png,node_3,Tane,west,stim/flashlight_b.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_5,right,2.0,associative_learning,4,,1.0
graph_2,21,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Eubel,east,stim/pretzel_b.png,stim/pool table_b.png,node_3,stim/pretzel_b.png,node_1,left,1.0,associative_learning,4,,1.0
graph_2,22,integration,stim/pretzel_b.png,node_3,Tane,west,stim/sunflower_a.png,node_2,Tane,west,stim/flashlight_b.png,stim/pool table_b.png,node_1,stim/pool table_b.png,node_5,right,1.0,associative_learning,4,,1.0
graph_2,23,integration,stim/pool table_b.png,node_1,Zoder,south,stim/hedge shears_b.png,node_4,Eubel,east,stim/sunflower_a.png,stim/flashlight_b.png,node_5,stim/flashlight_b.png,node_2,right,2.0,associative_learning,4,,1.0
graph_2,24,integration,stim/flashlight_b.png,node_5,Shog,north,stim/sunflower_a.png,node_2,Tane,west,stim/hedge shears_b.png,stim/pool table_b.png,node_1,stim/pool table_b.png,node_4,right,2.0,associative_learning,4,,1.0
graph_2,25,integration,stim/pool table_b.png,node_1,Eubel,east,stim/sunflower_a.png,node_2,Zoder,south,stim/clarinet_a.png,stim/flashlight_b.png,node_5,stim/flashlight_b.png,node_6,right,1.0,associative_learning,4,,1.0
graph_2,26,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Tane,west,stim/pool table_b.png,stim/hedge shears_b.png,node_4,stim/hedge shears_b.png,node_1,right,2.0,associative_learning,4,,1.0
graph_2,27,integration,stim/hedge shears_b.png,node_4,Eubel,east,stim/flashlight_b.png,node_5,Tane,west,stim/hedge shears_b.png,stim/sunflower_a.png,node_4,stim/hedge shears_b.png,node_2,left,2.0,associative_learning,4,,1.0
graph_2,28,integration,stim/hedge shears_b.png,node_4,Eubel,east,stim/flashlight_b.png,node_5,Shog,north,stim/pretzel_b.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_3,right,2.0,associative_learning,4,,1.0
graph_2,29,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Tane,west,stim/flashlight_b.png,stim/pool table_b.png,node_1,stim/pool table_b.png,node_5,right,1.0,associative_learning,4,,1.0
graph_2,30,prediction,n/a,n/a,n/a,n/a,stim/pool table_b.png,node_1,Zoder,south,stim/pretzel_b.png,stim/hedge shears_b.png,node_4,stim/hedge shears_b.png,node_3,right,1.0,associative_learning,4,,1.0
graph_2,31,integration,stim/hedge shears_b.png,node_4,Shog,north,stim/pool table_b.png,node_1,Zoder,south,stim/hedge shears_b.png,stim/flashlight_b.png,node_4,stim/hedge shears_b.png,node_5,left,1.0,associative_learning,4,,1.0
graph_2,32,integration,stim/hedge shears_b.png,node_4,Shog,north,stim/pool table_b.png,node_1,Eubel,east,stim/hedge shears_b.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_4,right,1.0,associative_learning,4,,1.0
graph_2,33,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Zoder,south,stim/clarinet_a.png,stim/flashlight_b.png,node_5,stim/flashlight_b.png,node_6,right,1.0,associative_learning,4,,1.0
graph_2,34,prediction,n/a,n/a,n/a,n/a,stim/flashlight_b.png,node_5,Eubel,east,stim/sunflower_a.png,stim/clarinet_a.png,node_6,stim/clarinet_a.png,node_2,right,2.0,associative_learning,4,,1.0
graph_2,35,integration,stim/clarinet_a.png,node_6,Tane,west,stim/flashlight_b.png,node_5,Tane,west,stim/hedge shears_b.png,stim/pool table_b.png,node_4,stim/hedge shears_b.png,node_1,left,2.0,associative_learning,4,,1.0
graph_2,36,prediction,n/a,n/a,n/a,n/a,stim/hedge shears_b.png,node_4,Eubel,east,stim/sunflower_a.png,stim/flashlight_b.png,node_5,stim/flashlight_b.png,node_2,right,1.0,associative_learning,4,,1.0
graph_2,37,integration,stim/flashlight_b.png,node_5,Shog,north,stim/sunflower_a.png,node_2,Zoder,south,stim/flashlight_b.png,stim/hedge shears_b.png,node_5,stim/flashlight_b.png,node_4,left,2.0,associative_learning,4,,1.0
graph_2,38,integration,stim/flashlight_b.png,node_5,Shog,north,stim/sunflower_a.png,node_2,Eubel,east,stim/hedge shears_b.png,stim/pretzel_b.png,node_3,stim/pretzel_b.png,node_4,right,1.0,associative_learning,4,,1.0
graph_2,39,integration,stim/pretzel_b.png,node_3,Zoder,south,stim/clarinet_a.png,node_6,Shog,north,stim/pool table_b.png,stim/pretzel_b.png,node_3,stim/pretzel_b.png,node_1,right,3.0,associative_learning,4,,1.0
graph_2,40,integration,stim/pretzel_b.png,node_3,Tane,west,stim/sunflower_a.png,node_2,Zoder,south,stim/pretzel_b.png,stim/flashlight_b.png,node_5,stim/flashlight_b.png,node_3,right,1.0,associative_learning,4,,1.0
graph_2,41,integration,stim/flashlight_b.png,node_5,Tane,west,stim/hedge shears_b.png,node_4,Eubel,east,stim/flashlight_b.png,stim/clarinet_a.png,node_5,stim/flashlight_b.png,node_6,left,2.0,associative_learning,4,,1.0
graph_2,42,integration,stim/flashlight_b.png,node_5,Tane,west,stim/hedge shears_b.png,node_4,Shog,north,stim/flashlight_b.png,stim/pool table_b.png,node_1,stim/pool table_b.png,node_5,right,1.0,associative_learning,4,,1.0
graph_2,43,integration,stim/pool table_b.png,node_1,Eubel,east,stim/sunflower_a.png,node_2,Eubel,east,stim/pretzel_b.png,stim/hedge shears_b.png,node_3,stim/pretzel_b.png,node_4,left,1.0,associative_learning,4,,1.0
graph_2,44,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Tane,west,stim/flashlight_b.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_5,right,2.0,associative_learning,4,,1.0
graph_2,45,integration,stim/sunflower_a.png,node_2,Zoder,south,stim/flashlight_b.png,node_5,Eubel,east,stim/clarinet_a.png,stim/sunflower_a.png,node_6,stim/clarinet_a.png,node_2,left,2.0,associative_learning,4,,1.0
graph_2,46,integration,stim/clarinet_a.png,node_6,Shog,north,stim/pretzel_b.png,node_3,Zoder,south,stim/clarinet_a.png,stim/pool table_b.png,node_6,stim/clarinet_a.png,node_1,left,2.0,associative_learning,4,,1.0
graph_2,47,integration,stim/clarinet_a.png,node_6,Tane,west,stim/flashlight_b.png,node_5,Eubel,east,stim/clarinet_a.png,stim/pretzel_b.png,node_6,stim/clarinet_a.png,node_3,left,2.0,associative_learning,4,,1.0
graph_2,48,prediction,n/a,n/a,n/a,n/a,stim/clarinet_a.png,node_6,Shog,north,stim/pretzel_b.png,stim/flashlight_b.png,node_3,stim/pretzel_b.png,node_5,left,3.0,associative_learning,4,,1.0
graph_2,0,performance_feedback,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,associative_learning,4,,1.0
